customer_id,age,tenure_months,annual_income,avg_balance,baseline_sessions_30d,digital_transaction_share,support_tickets_90d,product_count,prior_nps,missed_payment_flag,metro_flag,treated,true_propensity,true_retention_effect,pre_avg_active_days,post_avg_active_days,post_sessions_total,retained_30d,churned_30d
4193,19,34.7,60796.0,4534.22,9.9,0.353,1,3,-11.0,0,0,1,0.39522,0.03,1.702,1.61,35.94,0,1
4194,38,15.0,47427.0,1863.31,4.1,0.597,2,2,33.0,0,1,1,0.30335,0.105,2.035,2.234,47.21,1,0
4195,36,20.2,69367.0,5865.05,18.9,0.899,0,4,51.0,0,1,0,0.44221,0.048,2.472,2.054,45.05,1,0
4196,45,50.6,185255.0,26690.03,2.6,0.583,0,4,27.0,1,1,0,0.19471,0.075,0.251,0.329,18.62,0,1
4197,26,12.0,104555.0,4459.68,16.8,0.905,0,2,36.0,0,1,1,0.43876,0.078,1.707,1.564,34.57,1,0
4198,27,10.7,48374.0,2696.42,1.1,0.389,1,3,-13.0,0,1,1,0.23791,0.105,0.86,1.309,31.57,0,1
4199,25,1.0,86063.0,10163.68,17.1,0.99,1,1,33.0,0,1,0,0.55987,0.078,1.928,1.198,31.89,0,1
4200,26,1.0,75869.0,10513.78,15.6,0.842,1,2,67.0,0,1,0,0.48771,0.078,1.609,1.675,39.15,1,0
4201,24,1.0,57888.0,2995.38,12.0,0.936,0,2,65.0,0,0,0,0.45712,0.078,1.416,1.341,32.11,0,1
4202,30,34.3,54452.0,955.71,5.4,0.572,0,1,-2.0,0,0,0,0.36652,0.075,1.224,0.819,24.39,0,1
4203,27,4.2,54022.0,2833.76,16.6,0.99,0,3,23.0,0,0,0,0.47923,0.078,2.75,2.794,61.45,0,1
4204,36,37.4,98563.0,4465.66,8.4,0.711,7,3,10.0,0,1,0,0.5543,0.005,0.35,0.15,9.15,0,1
4205,48,33.5,89721.0,5151.3,4.2,0.383,5,1,18.0,0,0,1,0.43902,0.05,0.868,1.205,38.47,0,1
4206,32,22.2,52809.0,5457.2,4.9,0.413,1,2,-28.0,0,0,0,0.30921,0.075,0.982,0.738,22.92,0,1
4207,31,12.4,63783.0,2302.23,19.2,0.661,0,1,99.0,0,1,0,0.36629,0.06,2.322,2.076,48.33,0,1
4208,25,17.6,101036.0,2755.64,15.2,0.892,0,1,44.0,0,1,0,0.42106,0.078,1.784,1.368,31.18,1,0
4209,45,57.0,191639.0,12235.95,10.7,0.644,0,4,66.0,0,1,1,0.25219,0.03,2.05,2.124,45.92,1,0
4210,18,30.4,56252.0,4910.73,15.9,0.982,0,2,47.0,0,1,1,0.53772,0.048,2.569,2.42,54.85,1,0
4211,27,53.5,69179.0,7769.81,12.5,0.788,3,4,-28.0,0,1,0,0.49613,0.023,1.443,1.077,25.8,1,0
4212,41,79.4,135821.0,53445.64,7.4,0.718,0,6,38.0,0,0,1,0.24968,0.075,0.255,0.825,28.86,1,0
4213,50,36.2,112072.0,44206.47,6.2,0.758,0,4,6.0,1,1,0,0.40028,0.093,0.794,1.372,26.77,0,1
4214,37,10.8,84348.0,6690.64,13.0,0.898,0,1,42.0,0,1,1,0.52539,0.078,2.497,2.51,55.13,1,0
4215,25,31.0,59602.0,2936.27,8.9,0.731,1,1,-29.0,0,1,1,0.39553,0.03,0.579,0.806,26.38,0,1
4216,25,21.6,65684.0,2995.06,13.9,0.901,0,2,40.0,0,1,0,0.31168,0.048,1.514,1.211,31.14,1,0
4217,28,10.3,70057.0,14823.66,12.8,0.715,0,3,-3.0,0,0,1,0.41262,0.06,1.058,1.193,33.05,0,1
4218,27,1.0,50840.0,3170.86,13.6,0.988,1,2,50.0,0,1,0,0.37936,0.078,2.096,1.657,40.01,0,1
4219,43,37.7,33862.0,1041.53,2.6,0.473,2,1,-18.0,0,1,1,0.29635,0.075,0.239,0.379,21.58,0,1
4220,35,24.3,92259.0,13526.28,10.6,0.421,2,4,-20.0,0,1,0,0.50553,0.03,2.132,2.051,51.34,1,0
4221,29,1.0,62231.0,3092.11,19.2,0.99,0,3,6.0,0,1,1,0.49547,0.078,3.025,3.517,73.82,1,0
4222,39,2.8,135253.0,8978.13,18.0,0.942,2,4,56.0,0,0,1,0.49406,0.078,1.957,2.81,63.4,1,0
4223,52,66.7,235015.0,31619.26,10.9,0.717,1,3,38.0,0,0,0,0.37593,0.03,1.041,1.059,28.08,0,1
4224,24,6.1,66286.0,3757.99,15.8,0.934,0,3,22.0,0,1,0,0.45667,0.078,2.4,1.943,51.98,0,1
4225,30,18.9,142919.0,10915.15,15.8,0.953,0,2,71.0,0,1,0,0.47899,0.048,1.78,1.349,32.84,0,1
4226,29,10.3,75996.0,1286.45,9.9,0.573,1,1,19.0,0,1,0,0.3677,0.06,1.093,0.975,23.64,1,0
4227,41,10.1,60487.0,20321.62,13.6,0.538,3,3,-10.0,0,1,1,0.5618,0.035,1.759,1.629,40.39,0,1
4228,33,33.1,37850.0,2969.8,17.9,0.951,0,2,35.0,0,0,0,0.37034,0.048,2.454,2.368,56.45,1,0
4229,28,35.8,86701.0,8890.49,12.0,0.504,1,2,-20.0,0,1,1,0.35152,0.03,2.072,1.519,36.85,1,0
4230,30,12.0,76645.0,5031.71,18.3,0.963,0,3,29.0,0,1,1,0.48036,0.078,2.19,2.405,55.58,1,0
4231,34,15.7,66288.0,2272.74,1.2,0.458,0,1,32.0,0,0,0,0.21354,0.105,0.958,0.576,18.69,0,1
4232,33,33.6,71446.0,2742.05,15.9,0.831,0,3,49.0,0,1,0,0.53421,0.048,2.006,1.622,46.52,1,0
4233,41,29.1,43324.0,2358.98,8.5,0.44,0,2,-10.0,0,1,1,0.36429,0.03,1.376,1.754,42.19,0,1
4234,38,35.8,52575.0,1551.38,6.4,0.367,1,1,35.0,0,1,0,0.32279,0.075,1.158,1.395,34.45,0,1
4235,27,9.0,91976.0,16108.58,15.8,0.858,0,3,42.0,0,1,0,0.42753,0.078,2.884,2.769,64.99,0,1
4236,36,16.6,69065.0,3291.5,20.1,0.939,0,2,27.0,0,1,1,0.42939,0.078,2.654,2.63,59.29,0,1
4237,43,66.8,125204.0,67968.99,9.0,0.67,0,4,72.0,0,1,0,0.32535,0.03,1.246,1.353,33.41,1,0
4238,26,15.4,39146.0,5849.02,6.5,0.219,1,1,-11.0,0,1,1,0.2436,0.105,0.229,0.538,19.21,1,0
4239,18,29.9,73795.0,10128.43,10.0,0.631,0,4,-24.0,0,1,0,0.33837,0.03,1.463,1.016,25.37,1,0
4240,38,24.0,53327.0,7324.69,10.5,0.557,2,1,-8.0,0,1,0,0.46312,0.03,0.197,0.103,6.38,0,1
4241,29,26.8,75606.0,3402.7,6.2,0.384,0,1,16.0,1,1,1,0.44685,0.075,0.659,1.019,27.83,0,1
4242,38,6.1,48392.0,4351.51,8.0,0.306,2,1,-4.0,0,1,1,0.47848,0.06,0.757,0.797,16.55,1,0
4243,35,68.9,127410.0,34159.49,11.9,0.635,0,4,-8.0,0,0,0,0.36212,0.03,1.07,0.298,9.12,1,0
4244,44,65.7,247529.0,11557.67,6.8,0.582,0,4,35.0,0,1,0,0.34285,0.075,1.184,1.055,31.92,0,1
4245,41,28.6,66280.0,2453.56,10.0,0.73,2,2,-28.0,0,1,0,0.43531,0.03,0.628,0.449,13.75,0,1
4246,22,21.4,67476.0,12000.16,19.4,0.708,1,2,37.0,0,0,1,0.51333,0.03,0.99,1.613,37.94,0,1
4247,38,17.6,69107.0,541.21,4.1,0.324,0,2,-5.0,0,0,0,0.33035,0.105,1.023,0.553,19.69,0,1
4248,25,8.0,46933.0,5110.37,12.5,0.787,0,2,23.0,0,1,0,0.33235,0.078,1.792,1.192,29.1,1,0
4249,29,22.5,106533.0,3862.6,13.5,0.928,0,1,39.0,0,1,1,0.42482,0.048,2.166,2.323,54.01,1,0
4250,39,29.0,77162.0,3330.54,2.2,0.559,1,1,-2.0,0,1,1,0.31078,0.075,0.624,1.142,31.63,0,1
4251,56,55.9,158992.0,15252.72,6.8,0.695,0,4,18.0,1,0,1,0.34547,0.075,1.398,1.749,42.18,1,0
4252,30,8.9,30536.0,5652.05,14.0,0.78,0,3,62.0,0,0,0,0.33433,0.078,1.84,2.082,51.19,1,0
4253,23,13.8,70859.0,5144.81,18.8,0.853,0,3,25.0,0,1,0,0.50605,0.078,2.599,2.459,53.71,1,0
4254,35,24.4,51060.0,48139.31,8.3,0.501,1,2,-13.0,0,0,0,0.37845,0.03,1.897,1.484,34.64,0,1
4255,39,40.3,79922.0,3264.48,7.9,0.486,3,2,9.0,0,1,1,0.36655,0.05,1.253,1.504,41.63,0,1
4256,22,19.8,100980.0,10809.55,12.9,0.851,0,2,12.0,0,1,1,0.45492,0.048,1.919,2.155,56.74,1,0
4257,28,16.2,84394.0,1698.82,15.0,0.745,0,1,23.0,0,1,0,0.49194,0.06,1.974,1.284,31.54,0,1
4258,46,50.8,99725.0,62103.22,8.3,0.704,0,5,33.0,0,1,1,0.25906,0.03,0.557,0.546,21.72,1,0
4259,34,30.9,88323.0,3475.33,6.7,0.569,2,2,9.0,0,0,0,0.39125,0.075,1.036,0.531,17.07,0,1
4260,22,8.7,70805.0,5362.38,19.1,0.88,1,2,29.0,0,0,0,0.60687,0.078,3.053,2.433,46.85,0,1
4261,22,14.2,96061.0,3607.2,3.0,0.443,1,2,10.0,0,1,1,0.35865,0.105,1.316,1.475,38.74,0,1
4262,39,31.3,63383.0,9095.07,7.2,0.264,2,2,15.0,0,1,0,0.31866,0.075,0.877,0.491,14.0,0,1
4263,36,20.6,87145.0,5311.61,11.5,0.673,0,2,55.0,0,0,0,0.39072,0.03,2.108,1.678,45.03,1,0
4264,22,1.0,52105.0,1802.06,6.9,0.227,0,1,23.0,0,1,0,0.26653,0.105,0.762,0.412,17.04,0,1
4265,41,29.1,105272.0,5360.63,5.4,0.585,4,2,15.0,0,0,0,0.47033,0.05,1.054,1.143,30.64,0,1
4266,57,63.5,162639.0,54427.46,9.2,0.606,0,4,36.0,0,1,1,0.24147,0.03,0.926,1.293,33.09,1,0
4267,53,57.9,203738.0,42801.88,11.0,0.7,0,3,8.0,0,1,0,0.25994,0.03,1.564,1.406,39.95,0,1
4268,32,23.9,61897.0,1109.38,6.9,0.408,0,1,4.0,0,1,0,0.31332,0.075,0.719,0.644,24.8,1,0
4269,28,1.0,58255.0,4191.8,0.1,0.539,0,2,-14.0,0,0,0,0.31113,0.105,0.462,0.51,16.77,0,1
4270,36,1.0,69285.0,1484.52,3.3,0.526,1,2,26.0,0,0,0,0.34062,0.105,0.034,0.117,4.25,0,1
4271,37,10.3,87097.0,3988.76,6.4,0.395,1,1,36.0,0,0,0,0.26929,0.105,0.718,0.39,17.27,0,1
4272,50,65.4,181594.0,18956.1,9.9,0.53,0,4,34.0,0,1,0,0.17687,0.03,1.293,0.849,24.81,1,0
4273,34,1.0,61244.0,2498.4,5.2,0.219,0,1,32.0,0,1,1,0.29156,0.105,0.688,1.123,26.43,0,1
4274,27,11.9,35733.0,2105.36,0.0,0.588,1,1,31.0,1,0,0,0.38319,0.105,0.0,0.0,6.0,0,1
4275,32,1.0,94589.0,12077.82,19.2,0.796,0,1,50.0,0,1,0,0.37165,0.078,1.35,1.522,40.88,1,0
4276,32,13.1,51536.0,5843.2,19.7,0.735,2,3,54.0,0,1,0,0.5149,0.06,2.975,2.145,52.62,1,0
4277,50,85.5,139310.0,72635.9,8.4,0.654,1,3,52.0,0,1,1,0.23038,0.03,1.018,0.876,27.11,1,0
4278,36,19.4,57184.0,19697.67,5.1,0.266,1,2,-17.0,0,0,0,0.31776,0.075,1.009,0.582,20.0,1,0
4279,41,14.7,51828.0,4639.01,17.4,0.914,0,2,49.0,0,1,0,0.52478,0.078,3.128,2.387,56.62,1,0
4280,34,41.1,79618.0,21236.79,12.9,0.553,4,3,3.0,0,1,1,0.49712,0.005,1.445,1.894,40.2,0,1
4281,38,16.3,135965.0,2856.03,16.7,0.99,0,3,17.0,0,1,0,0.45186,0.078,2.351,2.108,50.56,1,0
4282,44,59.4,126830.0,72342.13,7.5,0.732,0,4,70.0,0,1,0,0.26768,0.075,1.602,1.706,43.44,1,0
4283,46,42.1,88540.0,4733.01,10.0,0.711,4,3,13.0,0,1,0,0.37264,0.005,1.743,1.224,30.34,0,1
4284,38,21.7,143562.0,4446.46,16.0,0.923,0,3,65.0,0,1,1,0.45851,0.048,2.144,2.028,48.59,1,0
4285,33,25.5,74473.0,4252.82,4.5,0.336,0,3,18.0,0,1,1,0.29154,0.075,0.724,0.812,22.83,1,0
4286,41,14.3,63856.0,7066.23,11.2,0.786,0,2,26.0,0,1,0,0.37858,0.078,1.139,1.039,29.23,1,0
4287,38,17.8,62899.0,1311.87,5.9,0.372,2,1,-14.0,0,1,0,0.34164,0.105,1.25,0.749,21.36,0,1
4288,23,27.0,86535.0,2561.3,19.2,0.99,0,2,42.0,0,1,0,0.46015,0.048,2.018,1.456,36.65,1,0
4289,32,18.0,86892.0,4464.04,7.3,0.403,1,2,23.0,0,1,1,0.30517,0.075,1.221,1.158,29.73,0,1
4290,46,45.8,99929.0,6299.22,11.6,0.608,3,1,2.0,1,1,0,0.5085,0.005,1.263,1.003,25.67,0,1
4291,35,3.4,35976.0,1814.48,15.9,0.99,1,2,76.0,0,1,0,0.39005,0.078,2.104,2.112,50.51,1,0
4292,22,33.2,60314.0,4297.11,16.4,0.928,0,1,38.0,0,0,1,0.45024,0.048,2.306,2.748,59.92,1,0
4293,28,21.7,74577.0,4165.12,19.2,0.818,0,3,37.0,0,1,1,0.44168,0.048,2.375,2.273,55.03,1,0
4294,39,19.4,54737.0,8974.94,11.3,0.67,4,3,-8.0,0,0,1,0.54466,0.005,0.118,0.485,17.85,0,1
4295,31,28.1,22000.0,4231.76,8.5,0.383,0,1,-12.0,0,0,1,0.28322,0.03,1.094,1.547,42.5,1,0
4296,66,54.2,113447.0,43311.11,6.2,0.672,0,4,63.0,0,1,0,0.2577,0.075,1.408,1.065,24.97,0,1
4297,51,62.4,137866.0,19422.33,6.2,0.696,0,4,29.0,0,1,1,0.31922,0.075,1.551,1.477,36.03,0,1
4298,38,25.2,62480.0,6125.15,8.1,0.536,6,3,-3.0,1,1,1,0.61687,0.005,0.746,0.735,15.1,0,1
4299,46,29.4,55009.0,14621.66,6.5,0.611,4,3,7.0,0,1,0,0.36303,0.05,0.998,0.317,11.23,0,1
4300,35,42.3,72811.0,5620.22,5.4,0.766,3,3,-22.0,0,1,1,0.42818,0.068,1.387,1.827,45.24,0,1
4301,56,68.2,151394.0,24752.49,9.3,0.571,0,3,39.0,0,1,0,0.27187,0.03,1.455,1.389,34.91,1,0
4302,26,17.5,63443.0,3009.18,10.1,0.735,1,2,-8.0,0,1,0,0.41818,0.06,2.266,1.263,34.09,1,0
4303,32,9.2,85448.0,2944.59,5.2,0.365,0,3,29.0,1,1,0,0.27402,0.105,0.859,0.947,24.32,0,1
4304,56,65.2,140167.0,40051.32,9.0,0.838,0,4,34.0,0,1,0,0.29546,0.048,0.965,1.544,38.1,0,1
4305,40,20.1,60065.0,1246.09,12.0,0.806,0,2,-10.0,0,0,1,0.45937,0.048,1.343,1.274,34.68,1,0
4306,24,7.9,56098.0,2244.35,14.7,0.857,0,1,26.0,0,1,1,0.42225,0.078,1.892,2.095,46.88,1,0
4307,32,50.1,67977.0,3175.03,8.2,0.756,4,4,-36.0,0,1,0,0.57873,0.023,1.762,1.148,27.02,0,1
4308,53,71.8,186397.0,53418.91,8.1,0.811,2,4,71.0,0,0,0,0.28799,0.048,1.864,0.931,25.16,1,0
4309,31,14.5,47235.0,865.53,0.6,0.52,0,1,37.0,0,0,0,0.19043,0.105,0.957,0.52,15.77,0,1
4310,36,22.3,84568.0,7601.13,6.5,0.471,1,3,-49.0,1,0,0,0.41028,0.075,2.102,1.342,33.1,1,0
4311,44,28.3,73862.0,12756.64,7.8,0.599,1,2,-27.0,0,0,0,0.27952,0.075,0.616,0.087,5.59,0,1
4312,31,18.0,101060.0,3389.55,7.4,0.43,1,2,-16.0,0,1,1,0.35286,0.075,0.911,0.71,19.07,0,1
4313,18,31.1,84445.0,3380.77,16.7,0.806,0,3,48.0,0,1,0,0.39078,0.048,2.418,1.719,40.42,0,1
4314,26,33.8,48863.0,3757.74,7.3,0.507,3,3,-8.0,0,0,0,0.44997,0.05,0.097,0.102,15.98,1,0
4315,29,16.4,92717.0,8829.6,15.7,0.815,1,2,39.0,0,1,0,0.37125,0.078,2.556,1.831,51.94,0,1
4316,25,39.1,88639.0,7459.54,9.0,0.448,3,3,-34.0,0,1,0,0.48293,0.005,0.344,0.505,14.94,0,1
4317,33,31.9,53003.0,699.98,5.8,0.252,0,1,18.0,0,0,0,0.2493,0.075,0.41,0.283,18.81,0,1
4318,25,22.7,43089.0,6325.81,4.0,0.618,1,1,-22.0,0,1,0,0.42085,0.075,1.152,1.277,34.27,1,0
4319,46,26.8,68188.0,3891.46,2.8,0.374,1,1,58.0,0,1,0,0.23015,0.075,0.525,0.266,7.77,0,1
4320,64,69.1,140387.0,31319.35,4.0,0.586,1,4,63.0,1,1,1,0.28474,0.075,0.487,0.588,20.65,0,1
4321,28,27.9,39176.0,828.09,2.9,0.317,0,1,57.0,0,1,0,0.22784,0.075,0.285,0.115,12.13,0,1
4322,40,21.7,77122.0,6589.92,11.3,0.74,1,3,4.0,0,1,0,0.3174,0.03,1.951,1.229,30.15,1,0
4323,31,22.9,60623.0,4528.46,12.4,0.438,1,2,22.0,1,1,1,0.48923,0.03,1.899,2.242,57.54,0,1
4324,27,12.5,50477.0,2041.11,13.9,0.768,0,3,61.0,0,1,1,0.37427,0.078,1.088,1.734,36.62,1,0
4325,42,7.5,69107.0,4118.07,11.3,0.865,1,2,25.0,0,0,1,0.371,0.078,1.989,2.627,57.9,1,0
4326,35,13.3,101804.0,5646.65,11.5,0.588,0,2,-15.0,0,1,0,0.38591,0.06,1.755,1.534,43.07,0,1
4327,27,24.1,105310.0,3315.18,16.2,0.972,2,2,52.0,1,1,1,0.62689,0.048,2.433,2.143,53.16,1,0
4328,28,26.2,76185.0,4851.9,0.9,0.356,2,2,32.0,0,0,0,0.25033,0.075,0.581,0.377,18.2,0,1
4329,43,5.9,63449.0,3542.15,0.0,0.6,1,3,10.0,0,1,0,0.29243,0.105,0.123,0.023,12.41,0,1
4330,18,19.1,69297.0,2173.91,1.9,0.356,1,1,21.0,0,0,1,0.18276,0.075,1.48,0.886,18.77,0,1
4331,26,13.8,78051.0,3002.75,14.8,0.789,0,2,38.0,0,1,0,0.36758,0.078,1.015,0.879,27.89,1,0
4332,35,24.2,43780.0,2232.13,1.4,0.309,0,2,2.0,0,1,0,0.25482,0.075,0.19,0.027,14.53,0,1
4333,24,3.0,59516.0,3831.43,17.9,0.815,0,2,16.0,0,1,1,0.54478,0.078,0.985,1.649,42.41,0,1
4334,55,45.8,117134.0,46775.92,5.8,0.511,0,3,42.0,0,1,0,0.25101,0.075,1.414,1.489,42.19,0,1
4335,43,28.2,86134.0,1523.41,4.5,0.513,1,2,1.0,0,0,0,0.33548,0.075,1.021,0.864,27.96,0,1
4336,19,1.0,101640.0,11612.28,22.4,0.79,0,1,20.0,0,0,0,0.51627,0.078,2.595,2.255,59.92,1,0
4337,44,13.2,56779.0,6580.95,16.3,0.885,0,1,33.0,0,1,0,0.45049,0.078,2.244,1.56,34.74,1,0
4338,19,12.1,77104.0,759.13,15.7,0.787,1,1,49.0,0,0,0,0.39798,0.078,1.374,1.607,42.51,1,0
4339,58,60.5,123785.0,33825.43,7.7,0.511,0,4,47.0,0,1,0,0.22381,0.075,1.842,1.09,29.18,1,0
4340,36,25.0,56580.0,5900.82,6.3,0.552,1,1,6.0,1,1,1,0.38058,0.075,1.025,1.153,24.56,0,1
4341,25,35.2,65759.0,5793.5,17.5,0.99,1,1,64.0,0,1,0,0.38113,0.048,2.121,1.859,38.58,1,0
4342,26,1.0,111082.0,3442.01,13.3,0.99,0,3,72.0,0,1,1,0.53965,0.078,1.533,2.089,54.65,1,0
4343,38,41.5,71633.0,7688.55,7.9,0.428,3,2,-13.0,0,1,0,0.36732,0.05,1.236,0.486,15.42,0,1
4344,30,1.0,80568.0,5053.02,14.2,0.753,2,3,63.0,0,1,0,0.48438,0.078,3.015,2.772,68.33,1,0
4345,29,38.7,62683.0,4947.31,3.7,0.648,0,1,-3.0,0,1,0,0.22317,0.075,1.604,0.863,26.05,0,1
4346,33,1.0,44703.0,1195.78,9.4,0.402,0,1,-15.0,1,1,1,0.26028,0.06,1.408,1.507,36.3,0,1
4347,30,51.2,60755.0,2024.56,6.2,0.279,0,2,-8.0,0,0,0,0.32532,0.075,0.768,0.689,25.63,1,0
4348,26,17.3,78599.0,8703.18,4.3,0.549,1,1,-6.0,0,0,0,0.32967,0.105,0.737,0.396,17.38,0,1
4349,43,77.5,205384.0,32692.69,11.4,0.647,0,4,26.0,0,1,0,0.20399,0.03,1.947,1.953,45.53,1,0
4350,27,35.0,43277.0,8099.07,5.0,0.493,0,2,48.0,0,1,1,0.20056,0.075,1.249,1.51,35.71,1,0
4351,26,10.8,50436.0,31334.29,11.6,0.654,0,2,34.0,0,0,0,0.47287,0.06,1.536,0.962,27.26,0,1
4352,32,11.7,77286.0,3268.25,20.5,0.864,1,2,37.0,0,1,1,0.56322,0.078,1.426,1.94,46.12,1,0
4353,39,21.0,97139.0,3673.73,8.6,0.694,2,2,-5.0,0,1,0,0.29887,0.03,0.921,0.819,27.74,1,0
4354,43,25.4,83749.0,3786.65,9.9,0.83,0,3,19.0,0,1,1,0.33632,0.048,1.78,2.059,46.82,1,0
4355,20,16.9,70896.0,6128.55,0.2,0.566,2,1,13.0,0,0,1,0.29693,0.105,0.115,0.143,12.72,1,0
4356,41,21.2,49869.0,17898.62,12.0,0.445,0,3,4.0,0,1,1,0.3784,0.03,2.12,2.398,54.35,0,1
4357,35,28.4,50557.0,13136.54,0.2,0.418,1,1,38.0,1,1,0,0.27001,0.075,0.778,0.455,14.98,0,1
4358,55,51.2,76272.0,31243.53,11.6,0.821,0,3,59.0,0,0,0,0.24271,0.048,2.734,2.402,52.69,1,0
4359,54,58.1,132792.0,43946.48,8.2,0.513,1,5,41.0,1,0,0,0.3024,0.03,1.361,1.157,30.18,1,0
4360,34,23.3,32891.0,1888.84,6.4,0.46,1,1,6.0,0,0,0,0.28084,0.075,0.14,0.023,5.46,0,1
4361,30,8.3,108913.0,882.09,15.3,0.964,0,1,41.0,0,1,0,0.48845,0.078,1.618,1.493,34.75,0,1
4362,33,25.1,109560.0,7796.44,10.4,0.6,2,1,-0.0,0,0,0,0.39964,0.03,0.912,0.621,20.34,0,1
4363,42,49.4,74787.0,3779.16,9.9,0.562,1,1,-9.0,0,0,1,0.33035,0.03,0.592,0.726,17.49,0,1
4364,22,19.5,39218.0,4557.59,4.4,0.334,0,1,8.0,0,0,0,0.24617,0.075,1.081,0.923,29.29,1,0
4365,40,17.7,65299.0,883.12,1.6,0.452,0,1,-8.0,0,0,0,0.22132,0.105,0.023,0.05,5.97,1,0
4366,29,13.9,125549.0,2782.95,17.0,0.889,0,2,57.0,0,1,1,0.51962,0.078,1.127,1.302,34.83,0,1
4367,46,67.5,156915.0,38081.45,3.1,0.482,1,5,40.0,0,1,1,0.27171,0.075,0.548,0.961,26.93,0,1
4368,36,18.6,99148.0,10190.71,11.5,0.711,4,3,-22.0,0,1,0,0.62683,0.005,1.845,1.525,34.47,0,1
4369,28,21.1,66669.0,4363.36,16.5,0.8,0,2,72.0,0,1,0,0.33406,0.048,1.59,1.509,34.74,1,0
4370,58,65.1,109074.0,107717.31,9.3,0.485,1,5,38.0,0,0,1,0.30476,0.03,1.133,1.136,30.5,1,0
4371,52,1.0,74560.0,12481.27,8.9,0.834,0,1,17.0,0,0,0,0.42254,0.078,0.724,0.524,19.16,1,0
4372,38,37.5,45174.0,2884.25,13.0,0.802,0,3,62.0,0,1,1,0.29628,0.048,2.687,2.846,67.76,1,0
4373,45,79.5,254311.0,91090.38,6.6,0.612,0,4,21.0,0,1,0,0.19874,0.075,1.251,1.737,40.52,1,0
4374,33,6.4,78920.0,14147.08,17.8,0.763,0,3,36.0,0,1,1,0.40282,0.078,2.767,2.797,62.71,0,1
4375,43,17.5,90985.0,7380.97,6.5,0.639,2,1,-12.0,1,0,0,0.3819,0.105,0.639,1.129,32.92,0,1
4376,23,18.7,67096.0,4634.78,22.9,0.99,1,2,60.0,0,1,1,0.6121,0.048,1.562,1.703,45.44,0,1
4377,26,4.9,38896.0,2902.71,3.8,0.442,1,1,9.0,0,0,0,0.35671,0.105,0.904,0.515,17.15,0,1
4378,29,32.4,111687.0,2958.93,13.3,0.741,0,1,56.0,0,0,0,0.33527,0.03,2.399,1.73,40.99,0,1
4379,41,16.4,43555.0,2104.19,4.0,0.33,1,3,-20.0,0,1,0,0.30478,0.105,0.098,0.006,6.11,0,1
4380,18,35.5,83506.0,10608.3,13.4,0.924,0,2,23.0,0,1,1,0.36541,0.048,1.286,0.964,28.08,1,0
4381,33,21.1,81150.0,10630.59,5.8,0.374,1,3,-7.0,0,1,0,0.43661,0.075,0.767,0.385,14.74,0,1
4382,53,60.7,140783.0,22320.66,10.7,0.504,0,5,20.0,1,1,0,0.31604,0.03,0.974,1.151,29.97,0,1
4383,29,31.2,61491.0,2464.97,17.4,0.719,1,1,40.0,1,1,0,0.47618,0.03,2.03,1.646,40.68,1,0
4384,59,58.1,132536.0,19549.78,9.4,0.653,0,4,48.0,0,1,0,0.27132,0.03,0.726,0.965,20.48,0,1
4385,25,25.3,45651.0,2696.91,7.9,0.668,1,2,-5.0,0,0,0,0.30878,0.075,0.776,1.332,33.95,1,0
4386,51,35.1,73407.0,5431.27,5.8,0.291,1,2,-4.0,0,1,0,0.30283,0.075,2.517,1.738,41.79,0,1
4387,38,55.3,161027.0,18296.01,5.1,0.73,1,4,36.0,0,0,0,0.35426,0.075,0.688,0.435,12.46,1,0
4388,18,1.0,75562.0,8086.4,17.9,0.838,1,4,4.0,0,1,1,0.53338,0.078,1.085,1.348,26.86,1,0
4389,35,4.5,50607.0,3409.73,1.5,0.285,0,2,29.0,0,0,1,0.2578,0.105,0.385,0.986,28.38,0,1
4390,30,38.0,127185.0,8778.35,7.7,0.762,1,3,-6.0,0,1,0,0.27621,0.093,1.66,1.061,31.27,0,1
4391,29,20.7,53473.0,8765.69,15.9,0.99,0,3,46.0,0,1,1,0.3882,0.048,2.093,2.37,52.66,1,0
4392,34,34.7,38880.0,5190.32,4.1,0.475,1,3,-0.0,0,1,1,0.29698,0.075,1.138,1.827,40.97,0,1
4393,48,58.7,134978.0,12843.0,3.2,0.68,0,4,47.0,0,1,0,0.15974,0.075,0.926,0.55,20.88,0,1
4394,32,13.8,67154.0,3954.41,6.4,0.597,2,1,-11.0,0,0,1,0.42018,0.105,0.726,0.962,26.71,0,1
4395,52,33.8,185601.0,27565.09,7.9,0.624,0,4,57.0,0,1,0,0.26321,0.075,2.898,2.557,50.73,0,1
4396,47,96.4,164302.0,40330.91,6.4,0.677,1,3,1.0,0,1,1,0.28953,0.075,0.57,1.331,33.06,0,1
4397,37,22.3,76608.0,10924.98,19.0,0.974,0,1,45.0,0,0,0,0.46127,0.048,1.927,2.264,52.87,0,1
4398,34,23.6,67534.0,3129.6,8.0,0.613,1,2,11.0,0,0,0,0.34817,0.03,1.22,1.289,28.84,0,1
4399,22,19.3,86567.0,13619.19,13.0,0.842,0,2,50.0,0,0,0,0.25802,0.048,2.85,2.936,68.16,1,0
4400,23,4.8,104115.0,1895.1,4.7,0.444,0,2,37.0,0,0,1,0.22249,0.105,1.487,1.779,44.22,1,0
4401,34,12.5,63177.0,2115.28,8.8,0.42,0,2,-16.0,0,0,0,0.36326,0.06,0.809,0.649,21.5,0,1
