customer_id,week,post,treated,weekly_active_days,weekly_sessions,weekly_transactions
2918,3,1,1,1.388,3.17,1.91
2919,3,1,1,1.452,3.49,2.43
2920,3,1,0,0.431,1.96,1.36
2921,3,1,0,0.022,2.05,1.56
2922,3,1,0,3.43,8.85,6.62
2923,3,1,0,1.064,2.02,1.27
2924,3,1,0,0.232,1.52,1.08
2925,3,1,0,2.287,3.8,2.0
2926,3,1,0,1.109,2.59,1.21
2927,3,1,1,0.0,0.0,0.0
2928,3,1,0,1.479,4.42,2.54
2929,3,1,0,1.131,3.18,1.4
2930,3,1,1,1.946,5.07,3.55
2931,3,1,0,0.0,0.0,0.0
2932,3,1,1,2.035,5.29,3.71
2933,3,1,1,0.796,1.67,1.32
2934,3,1,0,1.121,3.22,2.15
2935,3,1,0,0.961,4.17,3.01
2936,3,1,1,1.916,6.0,3.72
2937,3,1,0,0.896,2.85,1.96
2938,3,1,0,0.763,1.5,0.86
2939,3,1,1,2.159,4.5,3.54
2940,3,1,0,2.507,7.14,4.19
2941,3,1,0,0.756,3.66,1.58
2942,3,1,1,1.741,4.83,3.09
2943,3,1,0,1.624,6.68,4.59
2944,3,1,0,2.678,5.74,2.95
2945,3,1,0,2.083,4.57,2.3
2946,3,1,0,0.98,3.36,1.97
2947,3,1,1,2.582,4.87,2.77
2948,3,1,1,2.037,7.21,5.01
2949,3,1,1,0.0,0.0,0.0
2950,3,1,1,0.392,0.74,0.53
2951,3,1,0,0.762,2.47,1.6
2952,3,1,0,0.435,1.06,0.85
2953,3,1,1,1.363,3.92,2.12
2954,3,1,0,1.35,2.91,2.25
2955,3,1,0,0.794,2.26,1.68
2956,3,1,0,0.033,1.08,0.64
2957,3,1,0,2.289,5.43,3.21
2958,3,1,0,2.791,7.22,3.26
2959,3,1,0,3.81,8.61,2.13
2960,3,1,0,0.0,1.0,0.62
2961,3,1,1,1.598,5.17,3.12
2962,3,1,0,0.0,1.0,0.83
2963,3,1,0,2.097,4.96,3.58
2964,3,1,1,0.42,0.79,0.54
2965,3,1,1,1.28,3.76,2.87
2966,3,1,0,0.922,1.85,1.27
2967,3,1,0,1.409,3.53,1.85
2968,3,1,0,2.221,6.63,4.1
2969,3,1,1,0.0,2.0,1.07
2970,3,1,0,3.303,8.68,4.94
2971,3,1,0,1.841,4.48,3.23
2972,3,1,0,0.653,1.26,0.53
2973,3,1,0,2.567,6.52,2.83
2974,3,1,0,0.726,3.32,2.25
2975,3,1,0,0.0,0.0,0.0
2976,3,1,0,1.283,5.71,4.45
2977,3,1,1,0.427,0.74,0.52
2978,3,1,0,2.198,4.41,2.47
2979,3,1,0,0.397,1.03,0.53
2980,3,1,0,1.843,5.55,4.13
2981,3,1,1,0.913,2.53,1.61
2982,3,1,0,2.526,4.99,3.23
2983,3,1,1,3.032,7.8,5.5
2984,3,1,0,0.201,2.48,2.1
2985,3,1,1,1.636,4.63,3.58
2986,3,1,0,2.034,7.32,4.05
2987,3,1,0,1.198,3.32,2.79
2988,3,1,1,1.225,2.4,1.52
2989,3,1,0,1.905,3.83,2.37
2990,3,1,1,1.538,3.27,1.98
2991,3,1,0,1.261,3.2,2.31
2992,3,1,0,0.641,4.6,3.15
2993,3,1,0,2.117,5.81,3.31
2994,3,1,0,0.0,0.0,0.0
2995,3,1,0,1.816,4.59,1.8
2996,3,1,0,1.777,4.91,2.66
2997,3,1,0,0.0,2.0,1.29
2998,3,1,1,2.944,7.63,5.81
2999,3,1,0,1.34,3.88,2.29
3000,3,1,1,1.343,3.05,1.66
3001,3,1,1,2.168,5.54,3.84
3002,3,1,1,1.409,4.81,3.66
3003,3,1,0,0.029,1.06,0.73
3004,3,1,1,1.276,4.79,3.22
3005,3,1,0,1.102,2.31,1.81
3006,3,1,0,0.085,0.22,0.14
3007,3,1,1,1.027,2.98,1.62
3008,3,1,1,1.221,2.63,1.45
3009,3,1,0,1.485,3.37,2.46
3010,3,1,0,0.0,0.0,0.0
3011,3,1,0,1.81,4.55,2.26
3012,3,1,1,0.0,1.0,0.67
3013,3,1,0,0.0,0.0,0.0
3014,3,1,0,1.045,4.06,3.41
3015,3,1,1,1.924,4.86,3.14
3016,3,1,0,0.424,1.93,1.39
3017,3,1,0,0.0,2.0,1.29
3018,3,1,0,1.066,3.66,2.18
3019,3,1,0,2.58,5.35,3.58
3020,3,1,1,1.244,4.95,3.88
3021,3,1,0,1.366,3.59,2.39
3022,3,1,0,1.608,4.47,2.47
3023,3,1,0,2.544,5.71,3.39
3024,3,1,1,0.53,4.06,2.73
3025,3,1,0,0.918,2.26,1.18
3026,3,1,0,1.635,5.55,3.73
3027,3,1,1,1.706,5.38,3.28
3028,3,1,1,1.108,2.84,2.25
3029,3,1,1,0.738,1.41,1.01
3030,3,1,0,1.884,5.76,3.38
3031,3,1,1,2.934,6.01,4.68
3032,3,1,0,0.818,1.83,1.36
3033,3,1,0,1.553,3.47,3.16
3034,3,1,1,2.121,5.66,3.22
3035,3,1,0,0.0,1.0,0.83
3036,3,1,1,1.654,4.0,2.02
3037,3,1,0,2.516,9.33,6.56
3038,3,1,1,4.754,10.45,6.1
3039,3,1,1,0.867,2.69,1.82
3040,3,1,0,0.332,2.56,1.44
3041,3,1,1,1.403,4.58,2.36
3042,3,1,0,0.0,2.0,1.71
3043,3,1,0,0.0,0.0,0.0
3044,3,1,1,1.708,5.59,3.73
3045,3,1,1,1.525,4.94,3.88
3046,3,1,0,1.61,3.31,2.28
3047,3,1,0,1.144,4.67,2.64
3048,3,1,0,0.0,1.0,0.57
3049,3,1,1,0.733,2.03,1.47
3050,3,1,0,2.415,7.53,3.91
3051,3,1,0,0.163,1.3,0.75
3052,3,1,1,2.063,8.02,5.62
3053,3,1,0,0.842,2.35,1.82
3054,3,1,0,0.0,0.0,0.0
3055,3,1,1,1.591,4.98,3.32
3056,3,1,0,0.312,0.66,0.39
3057,3,1,0,2.276,6.49,4.36
3058,3,1,0,2.736,6.14,2.58
3059,3,1,0,1.015,3.31,1.59
3060,3,1,0,2.351,6.04,3.25
3061,3,1,0,0.0,1.0,0.59
3062,3,1,0,1.766,5.09,3.17
3063,3,1,1,2.354,4.85,2.73
3064,3,1,0,1.288,3.16,2.16
3065,3,1,0,2.496,4.38,3.49
3066,3,1,1,0.677,2.23,1.8
3067,3,1,0,1.59,3.48,2.76
3068,3,1,0,2.832,6.27,4.31
3069,3,1,0,1.677,5.56,4.12
3070,3,1,0,1.719,4.61,3.44
3071,3,1,0,2.465,8.28,4.77
3072,3,1,0,0.004,0.01,0.01
3073,3,1,0,0.725,2.49,1.28
3074,3,1,0,0.0,3.0,1.75
3075,3,1,0,0.0,1.0,0.46
3076,3,1,0,0.19,2.38,1.52
3077,3,1,0,0.937,2.0,1.35
3078,3,1,0,1.062,3.64,2.35
3079,3,1,0,1.811,7.5,4.66
3080,3,1,1,1.177,4.93,3.6
3081,3,1,1,1.46,3.29,2.07
3082,3,1,0,2.795,8.07,5.58
3083,3,1,1,1.621,4.55,2.82
3084,3,1,0,0.0,3.0,1.88
3085,3,1,1,1.725,3.75,2.32
3086,3,1,0,0.0,1.0,0.56
3087,3,1,1,1.821,4.61,2.94
3088,3,1,0,0.859,3.12,2.84
3089,3,1,0,1.408,2.7,1.83
3090,3,1,0,2.124,5.42,4.66
3091,3,1,0,1.395,5.8,3.26
3092,3,1,0,1.065,2.63,2.32
3093,3,1,1,2.005,4.53,1.96
3094,3,1,1,2.667,5.66,4.2
3095,3,1,0,0.011,1.02,0.83
3096,3,1,0,1.117,4.53,3.14
3097,3,1,1,3.126,8.05,5.06
3098,3,1,0,2.464,8.7,5.21
3099,3,1,1,3.816,10.68,8.03
3100,3,1,0,1.675,3.36,1.69
3101,3,1,1,1.281,4.05,2.23
3102,3,1,0,1.002,1.9,1.45
3103,3,1,1,0.719,1.62,1.01
3104,3,1,1,0.0,2.0,1.76
3105,3,1,0,0.0,2.0,1.2
3106,3,1,0,0.39,1.83,1.09
3107,3,1,0,1.545,4.52,3.25
3108,3,1,0,1.894,4.14,2.59
3109,3,1,0,1.36,6.13,4.18
3110,3,1,0,0.321,1.77,0.84
3111,3,1,1,1.3,5.23,3.3
3112,3,1,1,3.067,8.09,6.99
3113,3,1,1,0.301,0.75,0.5
3114,3,1,1,0.694,1.43,0.87
3115,3,1,0,1.83,6.07,4.66
3116,3,1,0,1.023,3.1,2.05
3117,3,1,1,1.524,4.76,2.6
3118,3,1,0,0.0,2.0,1.52
3119,3,1,0,2.531,5.58,3.56
3120,3,1,0,2.037,2.74,1.82
3121,3,1,1,2.554,8.15,6.08
3122,3,1,0,0.657,1.19,0.67
3123,3,1,1,1.588,3.51,2.15
3124,3,1,0,0.341,3.81,2.32
3125,3,1,0,1.297,2.24,1.38
3126,3,1,0,1.02,3.17,2.45
3127,3,1,0,0.0,1.0,1.01
3128,3,1,1,1.891,6.51,4.41
3129,3,1,1,2.463,7.36,4.45
3130,3,1,0,0.0,0.0,0.0
3131,3,1,0,1.147,2.48,1.2
3132,3,1,0,1.554,5.0,1.97
3133,3,1,1,1.523,4.05,2.77
3134,3,1,1,2.016,4.16,2.71
3135,3,1,1,1.474,6.87,4.73
3136,3,1,1,2.065,4.01,2.38
3137,3,1,0,0.371,1.97,1.3
3138,3,1,1,1.629,2.67,1.75
3139,3,1,1,2.458,4.97,3.87
3140,3,1,1,1.504,4.55,1.84
3141,3,1,1,2.214,3.16,1.8
3142,3,1,0,1.11,4.66,3.06
3143,3,1,0,0.56,3.28,2.11
3144,3,1,0,1.228,2.58,1.64
3145,3,1,0,0.444,1.0,0.66
3146,3,1,0,1.04,1.88,1.56
3147,3,1,1,1.674,3.84,2.3
3148,3,1,1,0.527,2.09,1.63
3149,3,1,0,1.502,3.35,1.86
3150,3,1,1,1.864,5.1,3.48
3151,3,1,0,1.179,4.52,3.13
3152,3,1,0,1.661,5.64,4.29
3153,3,1,0,1.657,3.34,2.57
3154,3,1,1,1.888,2.96,2.18
3155,3,1,1,2.795,5.17,3.74
3156,3,1,0,1.11,2.27,2.2
3157,3,1,1,2.261,6.55,3.93
3158,3,1,0,1.667,5.61,3.6
3159,3,1,1,2.689,4.73,3.96
3160,3,1,0,0.0,1.0,0.56
3161,3,1,0,0.583,4.0,2.2
3162,3,1,1,0.821,1.81,1.39
3163,3,1,0,0.301,2.75,1.67
3164,3,1,1,2.125,7.26,3.8
3165,3,1,0,1.874,4.26,2.36
3166,3,1,0,0.692,2.28,1.63
3167,3,1,0,0.3,1.45,0.68
3168,3,1,1,2.252,5.05,3.56
3169,3,1,0,2.111,3.87,2.49
3170,3,1,0,1.601,4.26,2.14
3171,3,1,1,1.4,4.65,3.92
3172,3,1,1,2.16,4.76,3.3
3173,3,1,0,1.891,5.88,3.57
3174,3,1,0,0.587,5.45,3.48
3175,3,1,1,0.0,2.0,1.27
3176,3,1,1,2.443,5.99,3.6
3177,3,1,1,0.262,2.43,1.67
3178,3,1,1,1.509,3.47,2.21
3179,3,1,1,3.296,8.56,5.85
3180,3,1,1,0.58,1.09,0.69
3181,3,1,0,1.505,4.75,1.98
3182,3,1,0,2.117,4.91,2.48
3183,3,1,0,1.509,6.2,3.54
3184,3,1,0,2.481,8.31,4.56
3185,3,1,0,0.481,2.23,1.39
3186,3,1,1,2.484,6.17,3.51
3187,3,1,0,0.758,1.52,0.51
3188,3,1,0,1.107,3.45,1.55
3189,3,1,0,1.852,6.19,5.65
3190,3,1,0,0.0,2.0,1.44
3191,3,1,0,0.485,2.06,1.2
3192,3,1,0,2.1,6.18,3.11
3193,3,1,0,0.412,2.69,2.22
3194,3,1,0,1.257,6.12,2.96
3195,3,1,1,1.174,3.65,2.15
3196,3,1,1,0.739,3.42,1.78
3197,3,1,0,0.962,2.01,1.23
3198,3,1,0,3.063,8.06,5.77
3199,3,1,0,1.681,3.27,2.13
3200,3,1,0,1.668,2.57,1.87
3201,3,1,1,0.518,2.01,0.95
3202,3,1,0,0.0,0.0,0.0
3203,3,1,1,2.153,6.76,2.62
3204,3,1,0,1.856,4.47,3.14
3205,3,1,0,0.109,2.25,1.87
3206,3,1,0,0.025,0.05,0.03
3207,3,1,1,2.838,7.01,3.76
3208,3,1,0,1.301,3.19,2.02
3209,3,1,0,1.361,4.22,3.93
3210,3,1,1,3.522,7.18,5.16
3211,3,1,0,1.426,3.94,2.06
3212,3,1,1,0.0,1.0,0.8
3213,3,1,0,0.565,2.05,1.63
3214,3,1,1,1.295,4.16,2.59
3215,3,1,0,1.362,3.11,1.96
3216,3,1,1,0.566,3.26,1.68
3217,3,1,0,0.684,1.3,0.81
3218,3,1,1,1.906,6.27,4.13
3219,3,1,1,3.431,7.7,3.65
3220,3,1,1,1.406,4.97,2.51
3221,3,1,0,2.622,6.37,3.39
3222,3,1,1,1.895,4.31,3.23
3223,3,1,0,0.0,0.0,0.0
3224,3,1,0,0.0,1.0,0.7
3225,3,1,0,1.34,3.05,2.18
3226,3,1,0,1.896,4.72,3.31
3227,3,1,1,2.088,4.73,3.34
3228,3,1,0,1.843,4.2,3.39
3229,3,1,0,1.354,3.07,1.83
3230,3,1,1,2.242,9.9,5.84
3231,3,1,1,0.974,4.36,2.78
3232,3,1,1,2.716,7.2,4.77
3233,3,1,0,1.057,3.48,2.49
3234,3,1,0,1.727,3.76,2.82
3235,3,1,0,1.636,6.68,5.43
3236,3,1,1,2.621,6.71,4.1
3237,3,1,0,1.052,4.49,2.84
3238,3,1,1,3.266,7.85,5.2
3239,3,1,0,0.808,2.82,1.71
3240,3,1,0,1.422,5.23,3.03
3241,3,1,0,0.9,2.04,1.34
3242,3,1,0,1.551,5.0,2.53
3243,3,1,0,0.805,3.67,2.38
3244,3,1,0,0.28,0.67,0.32
3245,3,1,0,2.776,7.13,4.87
3246,3,1,1,1.892,4.43,2.88
3247,3,1,0,0.709,3.38,2.85
3248,3,1,1,1.87,5.72,3.84
3249,3,1,0,2.085,5.64,3.31
3250,3,1,1,0.871,4.44,2.29
3251,3,1,1,0.973,3.03,2.42
3252,3,1,1,1.005,3.42,2.47
3253,3,1,1,2.539,5.96,3.12
3254,3,1,1,1.067,3.26,2.4
3255,3,1,0,2.283,5.47,4.05
3256,3,1,0,1.27,3.94,2.69
3257,3,1,0,1.775,5.51,4.09
3258,3,1,0,2.788,6.49,3.76
3259,3,1,0,1.368,4.92,2.33
3260,3,1,1,3.221,5.78,3.97
3261,3,1,1,1.52,5.14,3.32
3262,3,1,1,1.655,4.56,3.22
3263,3,1,0,1.26,2.89,2.1
3264,3,1,0,2.003,5.47,3.95
3265,3,1,0,1.16,3.25,2.35
3266,3,1,1,2.239,4.79,2.4
3267,3,1,0,3.231,7.53,4.31
3268,3,1,0,1.18,5.42,3.9
3269,3,1,0,0.0,1.0,0.59
3270,3,1,1,1.677,3.76,2.49
3271,3,1,0,0.875,3.04,1.95
3272,3,1,1,0.973,2.13,1.63
3273,3,1,1,0.652,2.36,1.63
3274,3,1,0,0.0,1.0,0.65
3275,3,1,0,0.997,2.25,1.68
3276,3,1,1,2.241,5.53,3.58
3277,3,1,0,0.984,2.46,1.73
3278,3,1,0,0.0,2.0,1.4
3279,3,1,0,0.0,1.0,0.63
3280,3,1,0,1.869,4.17,2.95
3281,3,1,0,1.269,3.27,2.54
3282,3,1,1,2.56,4.53,3.45
3283,3,1,1,1.888,3.4,2.16
3284,3,1,1,0.945,1.98,1.64
3285,3,1,0,2.775,7.28,4.02
3286,3,1,1,2.068,6.58,4.96
3287,3,1,1,0.963,2.71,2.31
3288,3,1,0,1.76,3.23,2.25
3289,3,1,1,1.251,2.55,1.32
3290,3,1,1,2.029,4.59,2.62
3291,3,1,0,0.986,2.09,1.3
3292,3,1,1,0.239,0.57,0.35
3293,3,1,1,1.872,7.78,5.5
3294,3,1,1,1.672,3.38,1.52
3295,3,1,1,2.948,9.57,6.05
3296,3,1,0,0.109,0.24,0.2
3297,3,1,0,1.684,3.36,2.34
3298,3,1,0,0.491,1.87,1.47
3299,3,1,0,0.923,1.58,0.8
3300,3,1,1,1.967,4.05,3.44
3301,3,1,0,1.604,6.44,3.91
3302,3,1,1,2.003,3.21,2.04
3303,3,1,0,1.342,4.0,2.85
3304,3,1,0,0.0,1.0,0.73
3305,3,1,0,1.494,3.18,2.24
3306,3,1,0,2.887,6.8,5.2
3307,3,1,1,2.391,6.94,2.68
3308,3,1,0,0.0,1.0,0.65
3309,3,1,1,1.453,3.71,3.04
3310,3,1,1,0.709,2.46,1.63
3311,3,1,1,1.945,5.03,3.11
3312,3,1,1,1.459,4.43,2.88
3313,3,1,1,2.458,4.33,2.87
3314,3,1,0,0.762,1.48,0.94
3315,3,1,0,0.973,1.84,1.41
3316,3,1,1,2.402,6.88,3.79
3317,3,1,1,1.07,4.6,3.47
3318,3,1,1,2.24,4.85,3.23
3319,3,1,0,1.159,1.65,1.04
3320,3,1,0,1.055,4.28,2.58
3321,3,1,0,0.962,3.21,2.01
3322,3,1,0,1.814,3.83,2.8
3323,3,1,0,0.656,2.91,2.13
3324,3,1,0,0.218,0.49,0.37
3325,3,1,0,1.147,3.34,1.87
3326,3,1,0,0.456,3.09,1.6
3327,3,1,0,0.45,2.97,2.0
3328,3,1,0,1.094,3.71,2.11
3329,3,1,0,1.762,5.88,3.71
3330,3,1,1,2.209,3.75,2.27
3331,3,1,0,1.012,2.86,1.74
3332,3,1,1,3.576,11.73,8.23
3333,3,1,0,1.858,4.62,2.91
3334,3,1,1,1.783,4.38,2.9
3335,3,1,1,2.26,6.38,1.88
3336,3,1,0,1.159,4.67,2.45
3337,3,1,0,0.902,5.2,3.61
3338,3,1,1,1.695,3.99,1.95
3339,3,1,0,0.551,2.62,1.41
3340,3,1,1,1.057,2.66,1.36
3341,3,1,0,2.272,3.57,2.17
3342,3,1,0,1.248,4.4,2.21
3343,3,1,0,1.505,3.44,2.27
3344,3,1,0,1.25,3.02,1.32
3345,3,1,0,2.072,5.72,4.75
3346,3,1,0,0.317,0.57,0.44
3347,3,1,0,1.27,3.54,2.5
3348,3,1,0,1.254,2.84,1.57
3349,3,1,1,1.805,4.82,3.13
3350,3,1,0,1.569,3.02,1.6
3351,3,1,1,4.441,9.67,6.41
3352,3,1,1,2.279,6.64,3.35
3353,3,1,0,2.865,6.18,4.56
3354,3,1,0,0.055,1.11,0.69
3355,3,1,0,0.867,2.11,1.27
3356,3,1,0,1.12,2.46,2.41
3357,3,1,1,0.243,2.53,1.4
3358,3,1,0,0.579,2.28,1.04
3359,3,1,0,0.999,6.35,3.12
3360,3,1,1,0.362,1.75,1.36
3361,3,1,0,0.0,1.0,0.48
3362,3,1,0,0.892,3.76,2.64
3363,3,1,1,1.157,4.27,2.73
3364,3,1,0,1.541,6.17,3.36
3365,3,1,1,3.201,10.59,7.11
3366,3,1,0,1.062,3.32,2.24
3367,3,1,1,1.484,3.05,1.9
3368,3,1,0,1.026,1.97,1.02
3369,3,1,0,1.273,5.57,3.0
3370,3,1,1,1.635,4.17,2.08
3371,3,1,0,0.0,1.0,0.67
3372,3,1,1,1.677,3.62,2.14
3373,3,1,0,0.0,0.0,0.0
3374,3,1,1,3.234,8.89,7.12
3375,3,1,0,0.193,1.32,0.83
3376,3,1,0,1.968,4.7,3.66
3377,3,1,0,1.213,3.51,2.55
3378,3,1,0,0.185,3.42,2.34
3379,3,1,0,1.011,3.87,2.32
3380,3,1,0,0.843,4.75,3.82
3381,3,1,1,0.769,2.52,1.35
3382,3,1,0,1.605,4.21,2.65
3383,3,1,1,2.799,8.42,6.8
3384,3,1,1,2.066,6.33,3.15
3385,3,1,1,2.062,5.55,5.17
3386,3,1,1,0.731,2.57,1.23
3387,3,1,0,0.0,0.0,0.0
3388,3,1,0,1.658,3.41,1.87
3389,3,1,0,1.074,3.79,2.41
3390,3,1,1,2.507,5.47,5.5
3391,3,1,1,0.291,1.53,0.8
3392,3,1,0,0.368,2.88,1.62
3393,3,1,1,0.93,2.77,1.46
3394,3,1,0,1.138,2.08,1.36
3395,3,1,0,1.354,3.97,2.82
3396,3,1,0,0.0,0.0,0.0
3397,3,1,0,0.0,1.0,0.84
3398,3,1,1,3.314,6.54,4.06
3399,3,1,0,1.782,3.14,1.66
3400,3,1,0,0.11,3.28,2.38
3401,3,1,0,1.015,3.1,2.39
3402,3,1,0,0.0,0.0,0.0
3403,3,1,1,0.807,3.09,1.67
3404,3,1,0,0.74,2.35,1.56
3405,3,1,1,0.0,0.0,0.0
3406,3,1,0,1.547,2.64,1.77
3407,3,1,0,0.175,0.32,0.22
3408,3,1,1,1.746,3.39,2.45
3409,3,1,1,2.781,6.74,3.64
3410,3,1,0,2.164,3.58,2.38
3411,3,1,0,2.171,5.93,3.28
3412,3,1,0,0.847,1.92,1.19
3413,3,1,1,1.375,2.69,1.91
3414,3,1,1,4.311,11.63,7.61
3415,3,1,0,1.986,5.27,1.55
3416,3,1,1,3.107,8.24,3.99
3417,3,1,1,0.208,1.35,1.11
3418,3,1,0,0.051,0.11,0.09
3419,3,1,0,2.33,4.58,2.78
3420,3,1,0,0.469,3.27,2.01
3421,3,1,1,0.336,0.6,0.47
3422,3,1,1,0.306,1.69,1.09
3423,3,1,1,1.289,4.67,3.16
3424,3,1,0,1.324,3.38,2.19
3425,3,1,0,2.736,5.4,3.58
3426,3,1,1,0.0,1.0,0.37
3427,3,1,0,1.808,7.61,4.71
3428,3,1,0,0.0,2.0,1.07
3429,3,1,0,1.022,2.37,1.76
3430,3,1,1,1.262,2.2,0.71
3431,3,1,1,1.687,2.4,1.57
3432,3,1,0,0.212,2.36,1.73
3433,3,1,0,0.734,1.66,1.24
3434,3,1,1,3.026,9.1,5.46
3435,3,1,1,2.322,5.35,3.54
3436,3,1,1,2.096,4.16,2.81
3437,3,1,1,1.814,4.63,3.17
3438,3,1,0,2.046,4.77,3.38
3439,3,1,1,2.607,6.42,2.6
3440,3,1,0,0.0,2.0,1.22
3441,3,1,1,2.778,8.83,6.21
3442,3,1,0,2.626,4.52,2.77
3443,3,1,1,1.734,7.09,3.9
3444,3,1,0,0.882,2.29,1.54
3445,3,1,0,0.0,0.0,0.0
3446,3,1,0,1.242,3.51,1.82
3447,3,1,0,0.0,1.0,0.66
3448,3,1,1,1.322,5.02,2.8
3449,3,1,0,1.889,6.1,3.99
3450,3,1,0,2.018,4.01,3.37
3451,3,1,0,0.716,2.31,1.33
3452,3,1,0,2.996,7.1,4.73
3453,3,1,0,1.319,4.25,3.44
3454,3,1,1,1.278,5.25,3.73
3455,3,1,1,0.925,4.79,3.31
3456,3,1,1,1.217,3.46,2.71
3457,3,1,0,0.403,0.9,0.73
3458,3,1,1,0.436,0.87,0.51
3459,3,1,1,3.379,8.69,6.24
3460,3,1,0,0.0,0.0,0.0
3461,3,1,0,2.619,8.03,5.26
3462,3,1,1,0.585,1.35,0.56
3463,3,1,0,2.628,8.08,4.89
3464,3,1,1,3.534,8.51,6.36
3465,3,1,1,1.523,4.84,2.4
3466,3,1,0,0.0,1.0,0.42
3467,3,1,1,0.723,2.03,1.26
3468,3,1,1,2.201,4.13,3.23
3469,3,1,0,1.44,5.02,3.77
3470,3,1,0,1.873,5.28,2.87
3471,3,1,0,0.082,1.19,0.76
3472,3,1,0,0.134,0.24,0.15
3473,3,1,1,0.142,1.24,1.08
3474,3,1,0,2.02,5.97,3.26
3475,3,1,1,0.644,2.34,1.46
3476,3,1,0,3.475,10.18,5.87
3477,3,1,0,0.894,3.68,2.61
3478,3,1,0,1.482,5.58,3.94
3479,3,1,1,1.009,2.3,1.72
3480,3,1,0,1.072,2.37,1.01
3481,3,1,0,1.453,5.25,3.1
3482,3,1,1,0.062,1.13,0.74
3483,3,1,0,1.644,4.59,3.18
3484,3,1,0,1.596,3.54,1.77
3485,3,1,1,3.33,7.35,5.19
3486,3,1,1,1.773,3.26,1.57
3487,3,1,0,2.525,6.71,4.05
3488,3,1,1,2.28,5.21,3.5
3489,3,1,1,1.92,5.49,3.18
3490,3,1,0,0.9,3.67,2.94
3491,3,1,0,0.0,2.0,1.31
3492,3,1,1,2.314,3.7,2.47
3493,3,1,0,0.338,0.66,0.38
3494,3,1,1,1.895,4.66,3.05
3495,3,1,1,1.283,3.59,2.65
3496,3,1,0,0.0,0.0,0.0
3497,3,1,1,1.425,4.23,2.5
3498,3,1,0,0.73,3.52,2.1
3499,3,1,0,2.236,8.47,5.54
3500,3,1,0,1.981,4.13,3.31
3501,3,1,0,1.672,4.6,3.3
3502,3,1,1,3.349,8.66,7.11
3503,3,1,1,2.587,8.97,4.9
3504,3,1,0,1.847,5.45,3.61
3505,3,1,0,1.978,4.85,2.86
3506,3,1,0,0.428,1.96,0.65
3507,3,1,1,3.088,9.66,5.69
3508,3,1,1,0.0,1.0,0.69
3509,3,1,1,1.816,3.5,2.4
3510,3,1,0,0.02,1.04,0.89
3511,3,1,0,0.0,0.0,0.0
3512,3,1,1,0.0,1.0,0.61
3513,3,1,0,0.0,1.0,0.8
3514,3,1,0,1.975,6.88,4.89
3515,3,1,0,0.108,2.2,1.65
3516,3,1,0,0.856,2.22,1.25
3517,3,1,0,1.983,6.24,4.91
3518,3,1,1,2.567,5.58,2.7
3519,3,1,1,0.617,1.57,1.19
3520,3,1,0,0.604,1.21,0.62
3521,3,1,1,2.286,6.29,4.77
3522,3,1,0,0.0,0.0,0.0
3523,3,1,0,1.528,5.57,4.64
3524,3,1,1,1.775,6.29,3.27
3525,3,1,1,1.468,4.26,2.68
3526,3,1,0,0.332,0.66,0.4
3527,3,1,1,1.824,5.02,3.91
3528,3,1,1,2.825,7.47,4.47
3529,3,1,0,0.0,1.0,0.72
3530,3,1,0,2.563,5.83,4.3
3531,3,1,1,2.713,8.51,5.36
3532,3,1,0,1.292,3.32,2.15
3533,3,1,0,0.0,0.0,0.0
3534,3,1,0,1.577,3.69,2.08
3535,3,1,0,2.332,4.47,2.7
3536,3,1,0,0.734,2.7,1.58
3537,3,1,1,0.814,2.52,1.65
3538,3,1,1,0.049,0.1,0.07
3539,3,1,1,0.484,3.05,1.84
3540,3,1,1,1.231,3.39,1.98
3541,3,1,0,1.111,2.45,1.63
3542,3,1,1,0.0,0.0,0.0
3543,3,1,1,0.101,1.2,0.67
3544,3,1,1,1.714,4.72,3.48
3545,3,1,0,1.278,4.55,2.61
3546,3,1,0,2.841,5.85,3.85
3547,3,1,0,3.102,6.42,5.31
3548,3,1,0,1.555,4.74,2.54
3549,3,1,0,2.802,6.81,4.35
3550,3,1,1,1.664,5.69,3.44
3551,3,1,0,0.0,0.0,0.0
3552,3,1,0,0.931,3.05,1.94
3553,3,1,0,1.266,2.65,1.8
3554,3,1,0,0.71,2.64,1.29
3555,3,1,0,1.022,2.81,1.62
3556,3,1,0,0.0,1.0,0.68
3557,3,1,0,0.949,2.46,1.33
3558,3,1,1,0.111,1.22,0.7
3559,3,1,0,0.919,3.25,2.15
3560,3,1,1,2.493,4.6,2.78
3561,3,1,0,0.676,2.35,1.63
3562,3,1,0,0.566,3.06,1.99
3563,3,1,0,0.18,2.43,1.84
3564,3,1,0,3.184,7.02,3.08
3565,3,1,0,1.162,2.7,1.48
3566,3,1,0,1.649,3.43,2.08
3567,3,1,0,0.242,2.57,1.92
3568,3,1,1,1.307,2.63,1.63
3569,3,1,1,0.0,0.0,0.0
3570,3,1,0,1.547,4.46,4.11
3571,3,1,0,1.183,5.96,3.71
3572,3,1,0,1.391,2.93,1.77
3573,3,1,0,1.116,2.75,2.0
3574,3,1,1,2.418,4.84,3.68
3575,3,1,1,1.786,4.52,3.68
3576,3,1,1,1.11,4.09,2.09
3577,3,1,0,0.0,2.0,1.49
3578,3,1,1,2.204,6.2,3.7
3579,3,1,0,1.006,2.09,1.53
3580,3,1,0,1.185,2.69,1.51
3581,3,1,0,0.0,1.0,0.79
